DATE,GID,CUSTOMER_CLASS,CUSTOMER_ADDRESS,A10,A20,A30,A40,A50,A60,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
20230101,71,내국인,관외,36.0,45.46,18.6,143.97,118.36,106.2,468.59,60.46,87.6,135.22,56.55,40.75,55.86,436.44,31.26,123.91,116.09,82.29,13.0,51.68,418.23
20230101,72,내국인,관내,93.41,47.89,30.25,145.24,50.73,14.95,382.49,71.93,104.25,85.47,119.63,138.99,137.37,657.65,65.48,28.46,130.75,63.23,87.87,51.56,427.36
20230101,72,내국인,관외,96.37,135.87,17.72,56.8,32.37,82.43,421.55,118.51,66.83,107.92,3.49,93.05,16.85,406.65,26.26,33.7,119.42,69.62,24.41,8.92,282.32
20230101,73,내국인,관내,45.49,25.01,85.31,30.13,4.61,56.51,247.07,65.04,51.17,23.74,84.84,106.33,67.55,398.67,136.36,101.97,31.57,39.89,106.96,56.2,472.95
20230101,73,내국인,관외,105.2,44.14,136.46,108.4,15.59,110.63,520.43,85.1,0.13,108.9,1.67,63.46,119.68,378.94,64.27,10.84,15.38,120.14,18.83,99.48,328.93
20230101,74,내국인,관내,1.77,73.96,70.07,66.48,99.3,88.82,400.4,102.05,95.76,134.78,73.48,15.61,34.18,455.86,93.0,107.66,76.57,92.11,34.79,84.92,489.05
20230101,74,내국인,관외,65.92,147.42,76.22,133.69,145.31,104.32,672.87,71.75,77.35,86.24,148.39,2.43,29.12,415.29,52.35,102.55,141.95,149.85,100.45,52.84,599.99
20230101,75,내국인,관내,66.13,108.18,38.67,145.03,71.31,118.45,547.76,97.76,66.33,91.84,67.52,142.21,57.85,523.5,29.18,20.09,141.93,41.74,91.03,99.38,423.35
20230101,75,내국인,관외,63.29,1.21,133.6,107.93,97.22,104.01,507.25,60.99,55.74,56.28,23.36,137.52,45.5,379.38,110.56,45.51,36.98,146.87,44.93,42.05,426.9
20230101,76,내국인,관내,102.38,64.55,132.77,124.53,78.81,63.94,566.98,111.46,57.36,83.05,91.96,100.4,108.13,552.36,116.98,126.92,2.64,16.64,140.73,17.48,421.39
20230101,76,내국인,관외,130.63,119.8,14.8,136.0,32.44,2.61,436.28,78.59,91.08,42.54,57.96,18.08,92.13,380.39,134.85,132.68,125.46,68.98,15.87,95.65,573.49
20230101,77,내국인,관내,139.45,116.01,62.44,13.46,71.13,95.44,497.92,78.13,57.41,39.29,66.65,79.16,48.53,369.17,59.86,26.47,53.7,124.04,121.51,107.57,493.15
20230101,77,내국인,관외,145.78,125.16,52.51,91.46,122.27,37.35,574.52,148.83,45.8,94.27,141.32,71.99,7.99,510.2,81.41,77.77,83.27,130.7,123.79,99.24,596.18
20230101,78,내국인,관내,37.59,104.15,120.71,146.08,76.11,21.83,506.47,112.24,94.96,113.46,78.49,8.45,108.53,516.13,110.41,73.49,141.34,19.02,52.96,17.01,414.23
20230101,78,내국인,관외,14.77,141.47,24.03,118.27,146.44,92.55,537.52,76.05,42.61,30.62,133.41,37.38,44.16,364.22,71.57,109.18,69.03,76.76,42.91,124.84,494.29
20230101,79,내국인,관내,82.94,120.7,41.06,130.24,136.57,96.36,607.87,97.12,118.01,107.63,143.37,139.98,66.65,672.76,83.87,135.02,75.02,130.56,135.98,137.41,697.86
20230101,79,내국인,관외,112.36,24.07,59.19,9.17,66.38,105.23,376.4,80.91,53.57,31.55,26.48,28.37,72.18,293.06,103.68,83.89,62.11,45.95,102.67,144.92,543.21
20230101,80,내국인,관내,6.06,129.83,12.51,15.19,32.23,68.25,264.07,148.63,60.39,10.04,136.41,80.91,53.07,489.45,48.67,28.82,48.03,136.18,6.68,109.11,377.5
20230101,80,내국인,관외,81.07,138.36,91.69,67.48,21.91,141.16,541.66,46.57,142.08,110.32,61.67,137.04,24.4,522.07,74.68,92.69,28.9,149.62,143.47,35.59,524.95
20230101,81,내국인,관내,133.99,115.82,90.86,29.75,135.82,67.67,573.9,138.67,9.61,146.26,143.51,1.63,37.6,477.29,49.89,148.62,77.75,45.23,23.07,98.03,442.59
20230101,81,내국인,관외,131.96,82.65,148.71,82.3,148.04,107.07,700.72,8.76,19.62,97.68,118.77,83.62,45.5,373.93,6.1,21.79,82.02,33.57,21.67,65.0,230.14
20230101,82,내국인,관내,33.3,67.98,131.07,110.8,58.89,67.63,469.66,4.46,142.71,91.95,98.5,1.88,64.76,404.26,120.85,105.86,10.2,117.25,46.24,3.7,404.1
20230101,82,내국인,관외,117.24,97.82,100.69,98.4,24.55,49.54,488.24,48.04,70.18,38.36,0.85,109.53,3.43,270.39,62.02,10.17,4.44,30.22,32.9,10.48,150.22
20230101,83,내국인,관내,17.56,47.13,83.37,7.4,26.07,19.59,201.13,81.4,74.09,3.94,62.01,132.19,96.74,450.37,105.35,95.6,39.37,38.07,110.63,37.13,426.14
20230101,83,내국인,관외,120.82,79.05,89.03,61.85,118.69,138.36,607.8,30.91,73.56,100.58,130.82,127.86,9.82,473.56,137.24,63.57,64.72,28.81,109.17,54.9,458.4
20230101,84,내국인,관내,140.97,101.09,89.65,62.3,80.58,25.74,500.31,36.23,91.91,146.36,51.22,138.98,123.26,587.96,66.33,138.54,57.29,72.3,65.38,69.52,469.35
20230101,84,내국인,관외,144.87,11.31,91.99,81.66,46.19,74.53,450.54,114.27,131.57,28.98,65.92,107.67,55.15,503.56,65.5,12.39,43.17,4.01,81.35,28.94,235.35
20230101,85,내국인,관내,33.99,137.93,114.94,123.23,61.49,114.83,586.41,25.31,146.71,128.01,107.79,1.25,70.7,479.78,14.45,83.97,34.62,109.78,127.77,113.13,483.72
20230101,85,내국인,관외,20.62,20.01,5.01,125.84,54.65,64.18,290.31,77.22,35.41,121.33,76.25,37.16,84.35,431.73,6.24,1.47,84.9,64.94,117.29,64.1,338.94
20230101,86,내국인,관내,111.65,83.34,112.71,119.55,47.02,77.92,552.18,89.54,47.89,48.27,85.05,93.14,36.48,400.37,42.22,145.42,32.94,129.12,72.74,120.06,542.5
20230101,86,내국인,관외,13.73,90.14,134.04,132.03,132.82,75.43,578.18,100.77,89.09,60.68,99.96,55.63,99.59,505.73,20.67,46.4,65.4,97.97,15.22,14.05,259.71
20230101,87,내국인,관내,101.31,125.37,42.53,123.03,64.91,63.87,521.01,117.98,107.25,61.46,107.28,73.78,103.42,571.18,25.68,61.74,42.34,46.4,25.6,34.01,235.78
20230101,87,내국인,관외,112.34,125.99,82.37,83.26,26.07,140.7,570.74,114.73,96.68,30.17,83.31,128.08,97.1,550.06,61.15,143.23,89.43,78.13,10.2,132.23,514.37
20230101,88,내국인,관내,85.17,132.54,144.02,62.21,122.12,48.25,594.3,139.62,125.65,52.8,34.33,48.8,51.61,452.81,140.8,77.9,65.04,72.14,74.23,43.02,473.13
20230101,88,내국인,관외,13.38,32.44,26.85,134.87,11.77,117.26,336.57,84.39,57.24,113.18,113.24,85.31,55.53,508.9,73.0,123.3,38.43,92.71,99.53,31.64,458.62
20230101,89,내국인,관내,30.51,93.34,16.61,80.97,146.53,28.04,396.0,137.18,131.68,146.38,112.09,82.94,108.19,718.45,126.01,133.03,27.32,60.14,10.54,20.39,377.44
20230101,89,내국인,관외,99.76,46.02,107.43,33.02,13.3,8.57,308.1,19.6,89.92,112.52,56.49,111.03,108.94,498.5,7.86,29.9,64.8,110.05,56.76,58.22,327.6
20230101,90,내국인,관내,85.1,111.96,138.31,18.96,48.47,23.17,425.96,73.85,53.06,35.27,98.76,51.34,146.72,459.01,36.96,69.14,35.55,100.17,62.29,50.49,354.6
20230101,90,내국인,관외,25.41,65.28,0.75,12.25,113.39,85.59,302.67,10.98,55.92,127.3,116.23,4.83,8.55,323.8,23.63,30.98,125.53,91.11,37.77,64.45,373.47
20230101,91,내국인,관내,20.26,109.72,97.05,11.84,112.6,72.89,424.37,139.32,77.54,45.02,122.27,25.98,52.42,462.54,136.06,44.66,69.29,74.45,22.48,61.59,408.53
20230101,91,내국인,관외,98.84,75.69,19.01,11.57,16.72,110.28,332.1,134.37,38.28,88.6,54.25,20.42,106.92,442.84,112.37,5.11,148.04,83.4,45.82,46.61,441.36
20230101,92,내국인,관내,31.34,9.72,94.67,110.19,113.07,21.97,380.96,95.33,14.63,7.2,133.34,131.09,113.01,494.6,57.95,86.71,29.6,145.33,128.91,98.1,546.61
20230101,92,내국인,관외,134.37,54.32,37.3,96.11,125.21,11.63,458.94,16.24,40.84,125.5,91.41,7.72,42.04,323.76,31.43,122.64,34.95,52.91,100.45,67.22,409.6
20230101,93,내국인,관내,45.42,144.66,138.4,133.28,64.02,101.39,627.17,96.82,62.09,54.02,29.75,28.74,30.07,301.5,51.83,40.87,40.24,115.97,9.56,48.81,307.28
20230101,93,내국인,관외,116.33,105.02,49.05,137.91,82.92,60.81,552.04,112.34,42.48,47.67,77.37,71.59,13.33,364.79,132.3,6.16,98.76,73.72,38.14,66.37,415.45
20230101,94,내국인,관내,24.29,83.34,13.04,113.84,134.52,108.92,477.97,102.47,2.51,81.95,33.29,121.16,122.08,463.45,124.0,130.55,80.25,70.51,16.32,123.42,545.05
20230101,94,내국인,관외,60.56,112.13,80.6,40.59,96.74,18.63,409.24,34.04,109.56,23.07,64.32,121.6,35.03,387.63,4.71,39.73,43.5,89.25,60.23,78.58,316.0
20230101,95,내국인,관내,56.32,22.58,147.02,86.46,79.35,84.3,476.03,105.31,17.94,25.24,112.5,35.57,132.91,429.45,5.99,98.72,22.45,15.46,86.27,86.86,315.76
20230101,95,내국인,관외,134.38,43.26,78.54,3.63,136.6,14.03,410.45,53.08,94.77,21.5,25.82,7.32,57.07,259.55,30.82,24.47,100.04,19.22,83.75,31.86,290.17
20230101,96,내국인,관내,41.74,14.98,131.55,120.86,67.85,30.2,407.19,117.52,106.74,49.88,27.72,54.49,20.15,376.5,93.21,33.53,129.0,3.42,3.55,8.91,271.61
20230101,96,내국인,관외,39.14,13.25,91.8,73.66,23.11,90.03,330.99,11.54,113.34,18.88,97.95,91.83,64.22,397.76,97.25,45.66,147.25,4.59,45.37,123.0,463.12
20230101,97,내국인,관내,12.49,76.58,45.63,66.02,89.82,68.2,358.73,105.27,143.22,128.7,41.33,17.69,136.11,572.32,139.49,109.94,45.21,122.87,1.15,38.49,457.16
20230101,97,내국인,관외,63.43,111.96,66.67,143.12,128.05,49.42,562.65,51.9,22.26,99.64,43.72,38.42,65.81,321.74,41.34,40.43,89.95,93.29,22.64,131.88,419.53
20230101,98,내국인,관내,78.77,139.72,29.96,67.81,90.24,38.36,444.85,21.11,46.7,148.38,50.73,107.94,131.57,506.43,5.06,63.79,12.52,76.06,91.76,14.29,263.47
20230101,98,내국인,관외,119.79,68.76,62.06,83.23,75.17,20.7,429.71,9.37,15.34,19.31,94.92,94.75,83.36,317.06,36.02,57.86,16.21,32.54,47.37,147.85,337.86
20230101,99,내국인,관내,37.68,78.98,96.38,125.14,44.91,142.79,525.88,2.35,12.37,62.61,66.62,115.96,87.43,347.35,147.07,119.63,82.42,29.18,111.71,12.26,502.28
20230101,99,내국인,관외,53.79,80.53,43.01,17.27,59.42,95.32,349.35,42.04,142.59,141.82,24.19,97.57,90.19,538.41,118.57,137.17,120.85,31.63,31.36,54.97,494.55
20230101,100,내국인,관내,85.49,34.85,61.74,57.96,109.37,95.06,444.46,84.86,67.05,109.16,56.98,113.57,34.95,466.55,116.07,126.51,27.77,71.43,73.8,57.62,473.2
20230101,100,내국인,관외,6.92,28.68,37.24,73.43,120.75,36.97,304.0,85.54,76.53,14.95,29.68,92.24,128.59,427.54,116.66,41.76,117.42,52.21,40.51,23.69,392.25
20230101,101,내국인,관내,10.33,148.49,148.07,16.33,77.88,122.34,523.44,105.61,62.66,10.61,0.2,92.7,130.63,402.4,64.3,34.18,7.15,25.91,123.46,82.62,337.62
20230101,101,내국인,관외,116.93,102.5,140.08,4.89,146.84,111.38,622.61,60.7,125.95,125.94,64.64,128.39,74.1,579.72,148.41,129.3,60.52,43.93,103.06,49.03,534.26
20230101,102,내국인,관내,97.59,110.89,116.5,66.77,149.54,88.39,629.69,38.68,84.02,52.2,99.87,103.16,11.48,389.41,107.05,74.52,27.86,108.85,104.76,7.95,431.0
20230101,102,내국인,관외,3.61,95.02,143.41,134.9,51.1,108.22,536.26,105.97,104.77,39.22,135.74,94.67,71.77,552.15,123.03,90.61,27.57,103.59,147.12,39.45,531.37
20230101,103,내국인,관내,0.55,116.58,9.68,144.96,24.06,66.07,361.91,19.64,146.22,85.1,52.51,131.86,68.84,504.16,85.96,111.52,79.99,73.1,106.75,94.53,551.84
20230101,103,내국인,관외,81.36,145.32,126.83,146.53,138.64,4.08,642.76,116.8,111.17,118.46,101.52,2.47,5.26,455.68,48.7,82.97,142.54,97.93,145.82,74.44,592.4
20230101,104,내국인,관내,132.04,7.35,32.84,64.98,30.25,123.77,391.22,138.43,79.09,15.17,34.93,56.0,60.91,384.54,24.83,142.52,32.07,148.74,64.54,69.28,481.98
20230101,104,내국인,관외,51.82,139.08,31.12,118.46,5.38,94.07,439.93,35.32,115.7,43.62,74.85,82.74,15.24,367.47,146.07,138.45,37.55,141.87,114.06,11.55,589.55
20230101,105,내국인,관내,17.03,62.47,27.68,62.01,132.04,59.45,360.68,21.7,40.39,53.23,57.03,78.17,149.88,400.4,99.48,28.4,118.33,83.05,140.53,132.95,602.74
20230101,105,내국인,관외,133.39,127.99,11.45,16.5,103.15,57.35,449.83,52.0,147.48,117.96,59.48,27.3,2.7,406.93,105.18,103.25,64.37,8.27,83.15,138.78,502.99
20230101,106,내국인,관내,38.14,86.47,105.78,128.39,104.52,135.28,598.58,12.33,99.08,79.6,22.5,57.01,132.34,402.85,137.09,117.98,10.54,149.08,23.01,53.66,491.37
20230101,106,내국인,관외,35.83,137.18,36.81,61.8,146.46,79.64,497.73,24.91,120.49,61.4,50.61,84.99,0.42,342.83,62.48,27.36,137.28,112.28,75.34,79.16,493.89
20230101,107,내국인,관내,121.44,105.77,72.34,105.94,31.9,114.73,552.11,120.99,83.71,57.65,104.44,59.81,115.38,541.98,49.91,52.25,122.97,44.07,23.57,0.98,293.75
20230101,107,내국인,관외,84.01,15.42,125.29,86.03,77.13,72.73,460.61,136.88,149.67,32.74,29.54,7.39,7.42,363.65,82.86,99.48,146.48,125.13,25.25,43.75,522.95
20230101,108,내국인,관내,36.86,65.76,57.78,104.94,81.51,67.42,414.27,34.52,94.16,98.61,133.27,22.71,58.45,441.72,71.09,4.39,55.15,69.85,21.43,12.44,234.34
20230101,108,내국인,관외,67.53,57.57,105.04,35.25,67.71,74.55,407.65,20.58,140.61,94.97,103.2,115.61,74.56,549.53,130.72,77.4,6.6,143.69,88.57,21.15,468.13
20230101,109,내국인,관내,77.02,83.38,9.86,38.28,5.29,90.12,303.95,49.93,25.86,27.58,47.64,69.05,107.58,327.64,94.65,87.21,97.48,5.33,131.73,137.91,554.32
20230101,109,내국인,관외,19.27,67.8,64.05,112.32,60.53,44.86,368.83,3.73,20.86,64.83,147.64,5.3,79.3,321.65,70.57,130.53,65.74,19.61,147.88,3.59,437.92
20230101,110,내국인,관내,139.92,21.24,143.79,14.07,15.57,17.5,352.09,7.26,149.17,40.92,141.17,27.68,103.84,470.04,127.27,104.37,73.7,25.57,121.38,46.79,499.08
20230101,110,내국인,관외,149.33,138.74,33.85,103.17,135.14,61.76,622.0,47.89,9.14,42.93,99.52,83.35,38.44,321.26,68.84,1.54,88.6,90.78,119.46,30.94,400.15
20230101,111,내국인,관내,95.43,95.39,82.79,93.15,133.83,2.17,502.77,0.29,55.08,52.44,67.73,79.27,20.36,275.17,132.68,85.81,5.9,80.23,2.28,135.19,442.09
20230101,111,내국인,관외,38.6,25.11,23.64,8.89,119.41,10.37,226.03,70.83,65.59,4.14,68.7,51.4,95.02,355.69,68.15,92.28,50.34,85.04,7.07,102.64,405.52
20230101,112,내국인,관내,88.22,141.98,39.45,35.48,6.73,44.34,356.2,14.33,16.87,126.34,71.03,143.74,81.94,454.25,33.1,110.02,9.95,71.32,7.62,108.18,340.18
20230101,112,내국인,관외,61.14,83.4,8.01,48.21,122.66,70.99,394.41,41.21,63.55,37.43,70.87,135.85,50.19,399.09,106.32,61.89,29.02,114.49,72.84,137.6,522.16
20230101,113,내국인,관내,42.57,108.56,2.45,83.72,103.51,131.49,472.3,136.62,143.52,5.55,133.07,125.22,125.25,669.23,61.91,112.28,0.45,104.94,19.88,59.89,359.34
20230101,113,내국인,관외,101.57,139.89,134.7,126.82,83.35,37.93,624.25,49.57,119.65,37.17,135.26,85.92,13.09,440.67,80.13,84.49,47.35,54.62,133.32,75.36,475.27
20230101,114,내국인,관내,113.92,37.13,119.79,44.3,48.28,18.44,381.85,9.32,102.09,130.25,48.14,32.7,12.67,335.17,35.95,15.11,146.84,30.75,18.2,10.13,256.97
20230101,114,내국인,관외,64.6,92.92,2.17,7.15,138.53,33.58,338.95,143.98,5.3,70.28,105.27,138.6,64.4,527.83,45.72,92.06,79.04,22.67,48.73,57.76,345.99
20230101,115,내국인,관내,22.07,73.25,113.49,34.02,15.56,126.26,384.64,22.89,17.89,38.96,10.07,131.06,122.72,343.58,101.47,132.57,97.32,5.97,53.29,6.63,397.25
20230101,115,내국인,관외,118.96,115.52,105.18,41.43,8.72,97.78,487.59,74.99,54.38,15.12,140.29,32.6,136.32,453.69,70.28,1.53,23.21,46.13,57.69,141.33,340.17
20230101,116,내국인,관내,145.9,42.82,122.01,78.14,132.83,96.53,618.23,142.29,68.26,71.82,50.83,53.91,80.46,467.58,37.23,26.39,101.44,81.6,124.87,92.03,463.56
20230101,116,내국인,관외,77.19,69.55,23.85,69.59,126.77,23.92,390.87,7.47,4.71,79.89,132.89,8.77,36.82,270.55,1.51,65.52,34.63,133.72,114.19,101.66,451.21
20230101,117,내국인,관내,41.18,6.71,59.98,81.62,124.65,114.76,428.9,24.32,140.93,26.31,131.56,149.35,74.42,546.9,75.65,9.91,96.89,23.47,48.82,125.27,380.01
20230101,117,내국인,관외,26.02,2.34,26.79,72.15,138.99,107.46,373.75,83.25,16.07,96.78,87.26,103.89,40.41,427.66,135.3,77.23,95.39,64.21,125.34,91.67,589.14
20230101,118,내국인,관내,145.02,49.25,53.64,84.75,112.78,57.4,502.85,123.0,23.49,71.56,2.84,68.45,109.35,398.69,129.23,18.95,6.42,49.51,92.04,119.38,415.53
20230101,118,내국인,관외,39.07,70.55,144.47,110.32,74.24,69.34,507.99,62.15,52.44,76.8,115.16,57.47,82.32,446.34,89.55,96.52,83.81,61.72,67.23,127.64,526.48
20230101,119,내국인,관내,39.71,131.32,101.16,148.84,106.91,68.23,596.16,18.8,91.11,58.08,109.85,71.66,6.15,355.64,35.84,81.84,90.87,4.2,8.68,92.46,313.9
20230101,119,내국인,관외,67.08,19.76,122.95,88.89,42.41,137.58,478.67,47.74,111.19,3.31,134.72,58.88,49.59,405.43,135.11,19.71,130.81,148.05,118.73,2.83,555.24
20230101,120,내국인,관내,76.2,137.49,127.63,91.31,117.37,12.06,562.05,66.04,84.17,42.21,101.94,18.68,39.35,352.38,47.23,27.57,85.94,73.14,10.76,35.36,280.0
20230101,120,내국인,관외,32.91,50.01,11.99,50.06,117.1,47.95,310.02,43.36,116.05,138.26,129.79,50.23,56.05,533.75,87.94,74.96,78.12,27.63,103.99,79.55,452.19
20230101,121,내국인,관내,13.64,68.74,1.56,20.34,17.07,80.31,201.66,19.45,69.78,79.18,64.76,110.97,34.4,378.54,147.13,15.29,10.83,61.51,122.95,29.1,386.81
20230101,121,내국인,관외,61.72,29.28,26.19,116.18,110.37,50.81,394.55,21.15,88.1,135.48,7.73,148.88,100.93,502.27,55.78,80.72,41.87,136.32,103.02,3.18,420.89
20230101,122,내국인,관내,8.52,148.83,62.73,78.15,112.55,7.95,418.74,23.16,6.92,2.29,123.46,11.09,110.98,277.89,66.27,115.13,142.57,92.49,52.01,6.32,474.8
20230101,122,내국인,관외,127.16,41.76,64.71,106.84,31.65,66.56,438.68,97.68,0.37,69.01,119.57,120.66,36.85,444.13,146.85,30.18,132.57,91.11,81.88,100.35,582.95
20230101,123,내국인,관내,80.05,127.75,40.78,127.49,89.89,12.01,477.97,47.07,80.06,139.67,73.1,4.27,22.86,367.03,12.74,71.85,83.53,122.15,83.32,98.05,471.65
20230101,123,내국인,관외,127.49,5.98,60.02,58.49,79.73,25.76,357.46,15.22,47.3,27.66,121.82,62.33,17.89,292.21,4.35,114.13,126.48,119.93,56.54,44.32,465.74
20230101,124,내국인,관내,35.83,53.07,114.75,62.08,38.92,109.99,414.64,46.63,83.15,7.37,42.53,76.3,93.98,349.96,90.45,149.31,117.14,74.68,121.94,3.84,557.37
20230101,124,내국인,관외,130.14,115.64,133.33,133.82,91.11,4.01,608.05,47.19,48.92,139.18,30.4,121.07,28.85,415.61,81.62,91.44,36.89,84.69,53.04,34.89,382.58
20230101,125,내국인,관내,143.09,19.62,22.67,98.56,11.49,32.0,327.44,49.38,98.9,58.83,83.31,113.57,132.65,536.63,94.4,134.33,73.63,141.74,112.42,12.19,568.7
20230101,125,내국인,관외,25.32,116.83,21.94,142.35,88.72,127.07,522.23,75.17,136.99,14.89,139.87,26.23,84.0,477.16,99.23,115.36,59.69,11.3,84.83,31.04,401.46
20230101,126,내국인,관내,127.98,108.65,97.72,37.45,88.21,72.36,532.36,33.73,149.12,88.69,33.22,74.13,48.04,426.94,8.23,93.81,21.71,74.56,106.71,34.46,339.48
20230101,126,내국인,관외,85.97,124.21,63.91,25.55,117.58,145.53,562.75,120.76,81.1,141.46,19.57,134.46,9.1,506.44,47.52,137.12,38.72,28.83,63.36,51.62,367.17
20230101,127,내국인,관내,119.83,10.93,1.69,109.53,90.14,30.64,362.74,31.92,24.55,6.87,147.36,1.43,122.8,334.94,142.57,23.97,99.81,66.87,126.6,79.68,539.51
20230101,127,내국인,관외,21.32,98.08,85.93,6.29,48.3,31.88,291.79,57.82,111.78,137.36,45.15,11.96,112.94,477.0,116.83,79.88,41.59,144.3,32.81,39.77,455.17
20230101,128,내국인,관내,127.97,78.09,112.34,5.34,108.0,4.5,436.24,32.48,68.29,98.97,50.29,105.03,126.0,481.06,90.15,45.75,6.0,29.38,4.55,140.98,316.81
20230101,128,내국인,관외,11.81,89.16,111.86,58.63,40.95,88.17,400.59,48.66,75.26,110.47,137.2,73.89,86.21,531.69,99.53,82.43,70.32,50.43,22.57,21.82,347.1
20230101,129,내국인,관내,136.33,25.17,6.1,17.29,71.24,73.19,329.32,127.98,43.72,54.22,7.99,122.46,72.1,428.47,8.56,95.87,54.1,146.76,57.37,55.38,418.04
20230101,129,내국인,관외,36.48,41.96,88.19,54.69,108.94,79.09,409.36,37.04,49.32,9.99,69.39,32.66,73.66,272.06,42.56,112.3,110.51,107.71,81.95,1.62,456.66
20230101,130,내국인,관내,46.23,98.35,25.59,0.95,65.83,139.53,376.48,48.85,26.64,90.17,149.99,75.26,44.2,435.1,112.91,80.39,56.07,37.78,145.13,134.39,566.67
20230101,130,내국인,관외,140.51,32.63,40.16,117.15,16.19,6.58,353.22,104.71,80.3,94.12,96.24,87.95,61.71,525.02,138.5,69.92,131.47,86.8,13.1,106.48,546.26
20230101,131,내국인,관내,113.99,74.52,5.8,69.28,26.74,12.1,302.43,48.38,130.12,19.53,16.07,20.43,17.71,252.23,55.15,118.96,104.78,77.34,69.0,56.91,482.14
20230101,131,내국인,관외,104.81,128.8,81.6,77.5,87.36,49.56,529.63,57.1,47.96,132.28,32.67,0.56,115.92,386.48,80.54,46.3,4.71,79.03,139.9,60.57,411.06
20230101,132,내국인,관내,138.87,11.96,67.26,48.3,72.47,5.41,344.26,35.32,137.36,125.02,49.88,128.12,11.05,486.75,77.05,60.43,28.47,69.66,46.76,56.83,339.2
20230101,132,내국인,관외,102.85,81.9,124.48,129.71,149.74,43.52,632.2,65.39,110.15,49.19,58.09,19.68,17.73,320.22,76.16,7.82,50.25,133.72,50.87,133.74,452.57
20230101,133,내국인,관내,46.68,120.38,75.81,60.99,148.98,75.32,528.16,101.36,80.84,101.44,29.7,18.47,125.29,457.1,78.18,105.18,2.73,90.4,53.61,120.19,450.28
20230101,133,내국인,관외,68.43,134.32,54.34,100.84,88.38,51.32,497.63,90.9,72.95,46.88,81.43,64.79,41.46,398.42,87.19,110.18,114.28,74.55,31.43,129.12,546.75
20230101,134,내국인,관내,104.16,36.89,73.47,59.47,0.66,67.1,341.74,64.03,11.72,61.87,102.28,58.97,36.29,335.16,44.57,88.79,81.35,138.11,116.51,61.59,530.92
20230101,134,내국인,관외,16.65,50.97,81.88,66.92,40.94,38.56,295.92,92.71,53.76,0.47,85.99,99.16,72.99,405.08,41.16,25.26,146.08,29.19,77.25,75.22,394.16
20230101,135,내국인,관내,109.65,87.29,148.71,126.92,102.23,107.44,682.24,57.02,58.02,50.49,6.79,3.1,32.26,207.68,146.56,138.28,52.52,7.91,48.92,21.41,415.6
20230101,135,내국인,관외,60.23,142.92,58.82,59.26,110.06,100.5,531.79,110.39,68.45,103.27,127.82,37.36,94.96,542.25,78.76,25.65,19.27,108.63,88.25,122.51,443.08
20230101,136,내국인,관내,103.76,88.18,131.05,93.33,68.22,66.28,550.82,106.64,73.44,82.91,143.84,147.02,126.33,680.19,96.61,77.32,134.74,139.7,123.84,65.03,637.24
20230101,136,내국인,관외,0.75,71.45,96.04,137.09,34.03,51.01,390.37,117.92,90.05,67.18,71.79,20.29,47.41,414.64,86.1,70.75,3.74,83.45,39.34,137.6,420.98
20230101,137,내국인,관내,49.99,120.54,101.94,25.61,126.31,27.26,451.64,58.8,33.71,70.22,21.6,67.87,109.51,361.7,23.89,95.33,26.94,132.97,122.43,125.59,527.16
20230101,137,내국인,관외,137.54,135.76,2.93,110.38,81.63,22.49,490.72,48.87,43.54,57.07,44.35,7.63,99.6,301.06,146.48,53.02,73.1,131.63,149.22,106.95,660.41
20230101,138,내국인,관내,86.46,84.21,113.14,59.12,144.32,119.16,606.41,15.13,53.37,115.23,61.56,104.61,121.18,471.08,118.45,104.85,64.95,20.55,92.06,12.92,413.78
20230101,138,내국인,관외,93.63,43.43,85.14,14.06,8.39,123.28,367.93,63.38,27.26,115.73,8.33,11.99,0.3,226.99,83.39,94.83,140.23,78.0,11.16,124.25,531.85
20230101,139,내국인,관내,50.6,34.64,140.95,131.83,64.91,126.56,549.48,58.48,79.05,65.73,109.05,68.18,140.86,521.35,132.59,100.57,115.45,128.6,126.44,68.42,672.07
20230101,139,내국인,관외,58.22,44.09,100.78,52.97,76.95,115.93,448.94,28.91,76.73,44.33,52.6,36.77,62.9,302.25,56.2,86.48,129.48,54.4,129.44,61.2,517.2
20230101,140,내국인,관내,11.73,44.69,25.11,17.38,2.0,122.23,223.14,102.78,51.23,38.09,98.99,70.17,116.93,478.19,136.72,37.73,22.3,127.49,111.07,147.64,582.95
